
01106321	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01106321.htm	61980	100	20190320	2019
00952119	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00952119.htm	27119	549	20151203	2015
01127122	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01127122.xml	0			
01011939	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01011939.htm	140119	802	20170405	2017
00981984	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00981984.htm	26228	652	20160630	2016
01005089	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01005089.htm	20446	756	20170207	2017
01068914	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01068914.akn	60905	15	20180627	2018
01083576	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01083576.htm	121702	64	20181128	2018
01145837	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01145837.akn	27253	200	20200311	2020
00973130	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00973130.htm	13990	626	20160512	2016
01112700	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01112700.akn	15015	117	20190604	2019
01119720	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01119720.htm	45927	138	20190725	2019
01104870	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01104870.akn	51252	91	20190219	2019
00733911	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00733911.htm	10401	158	20131228	2013
01154736	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01154736.xml	0			
01023579	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01023579.htm	20614	831	20170525	2017
00988656	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00988656.htm	24460	678	20160914	2016
01149994	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01149994.akn	88014	205	20200408	2020
01145721	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01145721.akn	93171	198	20200304	2020
01004602	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01004602.htm	50342	753	20170201	2017
01084842	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01084842.htm	47662	70	20181211	2018
01105752	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01105752.htm	45335	96	20190305	2019
01154892	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01154892.xml	0			
01156610	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01156610.akn	57674	234	20200624	2020
01118651	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01118651.htm	63656	132	20190711	2019
00714962	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00714962.htm	41326	101	20130912	2013
01161863	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01161863.akn	46828	245	20200728	2020
00967687	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00967687.htm	34156	595	20160317	2016
01180442	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01180442.htm	36552	276	20201118	2020
01124985	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01124985.xml	0			
00997249	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00997249.htm	133387	729	20161123	2016
00705481	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00705481.htm	19778	59	20130704	2013
01093716	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01093716.akn	51887	77	20181222	2018
00978133	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00978133.htm	61155	637	20160607	2016
01119956	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01119956.akn	63582	139	20190730	2019
01124924	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01124924.akn	65679	157	20191022	2019
00714237	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00714237.htm	72544	94	20130904	2013
01118908	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01118908.htm	91377	134	20190717	2019
01079919	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01079919.xml	0			
01007241	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01007241.htm	74210	767	20170222	2017
01132695	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01132695.htm	58510	169	20191202	2019
00734913	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00734913.htm	27717	164	20140114	2014
00984198	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00984198.htm	14583	671	20160728	2016
01143452	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01143452.xml	0			
01123280	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01123280.htm	14516	145	20190813	2019
01179197	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01179197.akn	41809	271	20201102	2020
01084958	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01084958.xml	0			
00822608	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00822608.htm	78033	366	20141216	2014
01062601	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01062601.htm	176874	916	20171213	2017
01063085	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01063085.htm	85374	919	20171220	2017
00758347	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00758347.htm	52834	223	20140403	2014
01096999	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01096999.xml	0			
00804246	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00804246.htm	131990	327	20141008	2014
00749806	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00749806.htm	266843	195	20140219	2014
01150488	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01150488.xml	0			
01010752	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01010752.htm	36476	797	20170330	2017
01025071	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01025071.htm	43055	836	20170613	2017
01023699	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01023699.htm	17157	832	20170530	2017
01126175	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01126175.akn	64927	163	20191106	2019
01123592	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01123592.xml	0			
00952747	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00952747.htm	42629	550	20151209	2015
00750589	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00750589.htm	43318	200	20140304	2014
01141803	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141803.xml	0			
00971867	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00971867.htm	17603	618	20160428	2016
00896198	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00896198.htm	42367	380	20150120	2015
00917283	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00917283.htm	15578	456	20150521	2015
01116402	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01116402.akn	48318	126	20190626	2019
01105852	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01105852.xml	0			
00930193	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00930193.htm	14314	482	20150709	2015
01142501	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01142501.akn	93809	187	20200205	2020
01124531	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01124531.htm	60221	156	20191016	2019
01121838	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01121838.xml	0			
00951000	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00951000.htm	35626	543	20151126	2015
01124985	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01124985.htm	89104	158	20191023	2019
01068319	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01068319.xml	0			
01178101	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01178101.akn	59239	265	20201014	2020
01074253	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01074253.akn	87512	32	20180806	2018
01118000	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01118000.xml	0			
01079919	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01079919.akn	67131	53	20181105	2018
01044001	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01044001.htm	15052	876	20170914	2017
01141099	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141099.htm	224620	176	20191217	2019
01068746	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01068746.xml	0			
01141148	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141148.htm	28757	177	20191218	2019
01157679	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01157679.xml	0			
01069813	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01069813.xml	0			
01150202	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01150202.xml	0			
01117640	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01117640.akn	16498	128	20190702	2019
01141803	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141803.akn	67997	184	20200128	2020
01150981	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01150981.akn	60065	212	20200430	2020
01126175	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01126175.htm	100293	163	20191106	2019
01118651	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01118651.xml	0			
00765417	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00765417.htm	32725	243	20140508	2014
01150083	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01150083.xml	0			
01076403	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01076403.akn	29739	42	20181002	2018
01161958	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01161958.akn	52967	247	20200730	2020
01161516	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01161516.akn	102824	242	20200721	2020
01076270	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01076270.htm	32260	40	20180926	2018
01150202	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01150202.akn	54130	208	20200421	2020
01027655	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01027655.htm	349148	840	20170615	2017
01093865	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01093865.akn	26320	78	20190109	2019
01145934	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01145934.xml	0			
01143667	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01143667.htm	77032	193	20200219	2020
00761467	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00761467.htm	45203	231	20140416	2014
01151794	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01151794.xml	0			
01117640	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01117640.htm	16458	128	20190702	2019
00815076	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00815076.htm	46263	363	20141202	2014
01009219	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01009219.htm	35732	787	20170316	2017
00698330	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00698330.htm	19807	3	20130321	2013
01123342	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01123342.htm	66399	148	20190910	2019
00713801	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00713801.htm	73491	93	20130808	2013
00941111	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00941111.htm	111649	523	20151014	2015
01123434	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01123434.htm	18820	149	20190917	2019
00948814	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00948814.htm	304011	540	20151120	2015
00705915	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00705915.htm	19054	63	20130710	2013
01135445	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01135445.xml	0			
01150035	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01150035.akn	38801	206	20200409	2020
01105852	akn	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01105852.akn	56788	98	20190307	2019
00734595	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00734595.htm	83669	163	20140109	2014
01141526	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141526.xml	0			
00728654	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00728654.htm	111292	142	20131127	2013
01046106	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01046106.htm	35361	897	20171012	2017
00932808	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00932808.htm	38310	485	20150715	2015
01036264	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01036264.htm	28605	860	20170718	2017
01127122	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01127122.xml	0			
01170742	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01170742.xml	0			
00925806	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00925806.htm	45282	466	20150617	2015
01121838	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01121838.htm	57556	141	20190801	2019
00984043	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00984043.htm	46624	668	20160727	2016
00988721	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00988721.htm	57172	680	20160915	2016
00826306	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00826306.htm	47848	369	20150107	2015
01069491	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01069491.xml	0			
00750240	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00750240.htm	69578	198	20140226	2014
01156526	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01156526.xml	0			
01021967	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01021967.htm	161722	816	20170503	2017
00700739	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00700739.htm	34285	25	20130521	2013
00772342	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00772342.htm	42115	260	20140611	2014
01123152	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01123152.htm	245213	142	20190805	2019
01028637	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01028637.htm	45970	848	20170628	2017
00758294	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00758294.htm	40404	222	20140402	2014
00902872_OSCURATO	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00902872_OSCURATO.htm	19890	391	20150212	2015
01154736	akn	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01154736.akn	45904	224	20200603	2020
01093680	htm	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01093680.htm	40119	75	20181220	2018
00907009	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00907009.htm	40909	409	20150312	2015
01118908	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01118908.xml	0			
01141099	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01141099.xml	0			
01125295	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01125295.xml	0			
01035996	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01035996.htm	54870	858	20170713	2017
01151445	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01151445.xml	0			
00914555	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00914555.htm	60519	449	20150513	2015
01141427	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01141427.xml	0			
00969978	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00969978.htm	110194	604	20160406	2016
01022231	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01022231.htm	50136	818	20170509	2017
01047981	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01047981.htm	32978	906	20171026	2017
01143388	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01143388.htm	64373	190	20200212	2020
00813038	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00813038.htm	34722	346	20141105	2014
00763018	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00763018.htm	48215	239	20140429	2014
01021501	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01021501.htm	123392	812	20170426	2017
00719824	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00719824.htm	59194	121	20131009	2013
01007264	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01007264.htm	30266	768	20170222	2017
00722869	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00722869.htm	45516	136	20131106	2013
00907300	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00907300.htm	66476	411	20150317	2015
01106877	xml	Resaula-18	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01106877.xml	0			
01141906	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01141906.htm	52444	185	20200129	2020
01141906	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141906.htm	52444	185	20200129	2020
01177796	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-18/01177796.htm	134485	260	20201005	2020
00912753	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00912753.htm	40303	434	20150421	2015
00757624	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00757624.htm	34961	219	20140401	2014
01008132	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01008132.htm	29171	777	20170307	2017
01141526	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01141526.htm	9777	183	20200117	2020
01125229	xml	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01125229.xml	0			
00803935	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00803935.htm	34994	321	20141001	2014
00939745	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00939745.htm	57116	507	20150917	2015
00702511	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00702511.htm	24489	31	20130530	2013
01152667	htm	Resaula-18	COVID	data/Resaula-ParlaMINT/SOURCE/COVID/Resaula-18/01152667.htm	74278	219	20200520	2020
01043852	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/01043852.htm	22201	873	20170913	2017
00805036	htm	Resaula-17	REFERENCE	data/Resaula-ParlaMINT/SOURCE/REFERENCE/Resaula-17/00805036.htm	100645	330	20141014	2014
